datetime,open,high,low,close
2026-07-10 23:00:00,4100.73262,4125.6944,4076.64085,4105.54582
2026-07-11 03:00:00,4106.15029,4120.82252,4097.18533,4119.32483
2026-07-11 07:00:00,4119.46069,4120.42164,4110.97947,4111.53164
2026-07-11 11:00:00,4111.45158,4111.63825,4111.38687,4111.53461
2026-07-11 15:00:00,4111.45323,4111.63825,4111.3835,4111.42669
2026-07-11 19:00:00,4111.45296,4111.63804,4111.38147,4111.42663
2026-07-11 23:00:00,4111.44313,4111.62809,4111.38147,4111.48536
2026-07-12 03:00:00,4111.44313,4111.62809,4107.55154,4111.53243
2026-07-12 07:00:00,4111.44313,4111.6298,4111.3818,4111.52142
2026-07-12 11:00:00,4111.44482,4111.6298,4111.38317,4111.53173
2026-07-12 15:00:00,4111.44482,4111.6298,4111.38317,4111.41648
2026-07-12 19:00:00,4111.44482,4111.62981,4111.38318,4111.43161
2026-07-12 23:00:00,4111.44482,4111.62981,4111.38318,4111.49183
2026-07-13 03:00:00,4111.44482,4111.74068,4111.36101,4111.53882
2026-07-13 07:00:00,4111.4482,4112.96916,4065.53645,4076.90982
2026-07-13 11:00:00,4077.14875,4088.64175,4051.20726,4058.53438
2026-07-13 15:00:00,4058.19737,4080.83602,4044.81657,4074.80337
2026-07-13 19:00:00,4074.9291,4077.75682,4048.11596,4066.08214
2026-07-13 23:00:00,4064.99213,4067.52481,3986.60501,3992.42364
2026-07-14 03:00:00,3991.94425,4006.09555,3986.92289,4001.23284
2026-07-14 07:00:00,4001.38582,4007.89225,3985.81051,4007.35985
2026-07-14 11:00:00,4006.51607,4024.15476,3993.13181,4020.73075
2026-07-14 15:00:00,4020.37456,4033.39652,4015.58045,4016.46269
2026-07-14 19:00:00,4016.59484,4099.20066,4012.54715,4070.41345
2026-07-14 23:00:00,4071.30265,4097.88226,4057.94749,4061.23401
2026-07-15 03:00:00,4060.84973,4064.604,4043.17543,4052.83213
2026-07-15 07:00:00,4052.82,4060.25534,4046.81431,4059.95052
2026-07-15 11:00:00,4059.45165,4060.41904,4028.52194,4032.88851
2026-07-15 15:00:00,4032.61231,4036.99679,4016.65246,4032.94625
2026-07-15 19:00:00,4032.41248,4070.50108,4025.92697,4069.78762
2026-07-15 23:00:00,4068.58416,4077.62508,4025.78664,4032.79937
2026-07-16 03:00:00,4031.56814,4080.34808,4031.56814,4060.42611
2026-07-16 07:00:00,4060.34917,4068.67931,4047.11839,4048.12745
2026-07-16 11:00:00,4049.6637,4049.6637,4025.44079,4033.83753
2026-07-16 15:00:00,4034.01986,4036.00113,4023.08457,4035.25028
2026-07-16 19:00:00,4035.05478,4045.84468,3991.85661,3992.13856
2026-07-16 23:00:00,3992.71319,4016.70951,3975.98505,3993.54817
2026-07-17 03:00:00,3994.28818,3994.28818,3968.99714,3976.78276
2026-07-17 07:00:00,3976.51091,3990.94636,3971.39551,3990.47174
2026-07-17 11:00:00,3989.78174,4008.6587,3971.5636,3981.91131
2026-07-17 15:00:00,3981.82187,4006.73131,3976.30124,3997.44105
2026-07-17 19:00:00,3997.8025,4002.40144,3965.10706,3966.45036
2026-07-17 23:00:00,3967.59091,4022.84979,3961.80817,4015.41378
2026-07-18 03:00:00,4015.87362,4018.48503,4002.87485,4016.97584
2026-07-18 07:00:00,4016.96818,4018.00997,4010.40238,4010.62535
2026-07-18 11:00:00,4010.54775,4010.73964,4010.4813,4010.52823
2026-07-18 15:00:00,4010.55152,4010.73559,4010.48047,4010.53483
2026-07-18 19:00:00,4010.55606,4010.73719,4010.46996,4010.56465
2026-07-18 23:00:00,4010.53005,4010.71052,4010.46997,4010.61469
2026-07-19 03:00:00,4010.53005,4010.71052,4010.46997,4010.60888
2026-07-19 07:00:00,4010.53005,4010.71696,4010.47004,4010.61564
2026-07-19 11:00:00,4010.53648,4010.71696,4010.47643,4010.51117
2026-07-19 15:00:00,4010.53648,4010.71696,4010.47642,4010.51904
2026-07-19 19:00:00,4010.53648,4010.71696,4010.47642,4010.57555
2026-07-19 23:00:00,4010.53648,4010.71696,4010.47641,4010.62286
2026-07-20 03:00:00,4010.53648,4010.77281,4009.94466,4010.6058
2026-07-20 07:00:00,4010.53029,4010.72826,3983.42894,4001.4705
2026-07-20 11:00:00,4001.50626,4027.87288,3996.96231,4019.04179
2026-07-20 15:00:00,4019.31178,4030.83017,4001.80978,4019.41516
2026-07-20 19:00:00,4019.4626,4039.42479,4006.73131,4010.37329
2026-07-20 23:00:00,4009.82157,4019.13106,3998.72041,4010.01187
2026-07-21 03:00:00,4009.75295,4016.54818,4002.12251,4008.3034
2026-07-21 07:00:00,4008.18295,4027.70487,3999.73871,4024.52544
2026-07-21 11:00:00,4024.39212,4051.20726,4018.96954,4048.90574
2026-07-21 15:00:00,4048.8062,4085.13447,4047.0168,4061.8255
2026-07-21 19:00:00,4062.31221,4070.00407,4052.52067,4054.76949
2026-07-21 23:00:00,4054.63366,4082.84483,4044.48998,4071.53533
2026-07-22 03:00:00,4071.5814,4086.91226,4066.85916,4077.82773
2026-07-22 07:00:00,4077.84891,4100.88169,4075.31176,4096.42423
2026-07-22 11:00:00,4095.64207,4140.78675,4095.64207,4126.9772
2026-07-22 15:00:00,4126.883,4134.79429,4109.14544,4118.6392
2026-07-22 19:00:00,4118.61493,4133.76876,4109.64534,4114.72956
2026-07-22 23:00:00,4114.03932,4165.68194,4113.19513,4149.23868
2026-07-23 03:00:00,4148.70344,4148.70344,4128.82304,4130.28998
2026-07-23 07:00:00,4130.23041,4130.98953,4117.8653,4121.2587
