datetime,open,high,low,close
2026-07-22 00:30:00,4066.97305,4072.65619,4063.22376,4066.29867
2026-07-22 00:45:00,4065.51895,4070.00407,4065.51895,4069.97768
2026-07-22 01:00:00,4069.78841,4072.65619,4066.3353,4072.26133
2026-07-22 01:15:00,4072.00695,4077.80451,4071.75031,4077.27552
2026-07-22 01:30:00,4077.17194,4082.84483,4076.97326,4077.4929
2026-07-22 01:45:00,4077.95049,4078.37832,4073.9943,4074.79723
2026-07-22 02:00:00,4075.04681,4078.80246,4074.05823,4078.65801
2026-07-22 02:15:00,4078.28755,4078.80246,4074.48152,4075.32547
2026-07-22 02:30:00,4074.9203,4076.19257,4071.49546,4072.36751
2026-07-22 02:45:00,4072.68273,4073.48568,4070.3354,4071.53533
2026-07-22 03:00:00,4071.5814,4071.99283,4069.6728,4071.78342
2026-07-22 03:15:00,4071.63019,4072.32448,4069.28853,4071.35826
2026-07-22 03:30:00,4071.43828,4072.32448,4066.85916,4067.85949
2026-07-22 03:45:00,4067.22722,4068.93722,4066.85916,4067.85856
2026-07-22 04:00:00,4067.33864,4072.32448,4066.9659,4071.91074
2026-07-22 04:15:00,4071.98587,4086.6367,4071.50904,4084.30895
2026-07-22 04:30:00,4084.60114,4086.05241,4081.63265,4083.39115
2026-07-22 04:45:00,4083.22318,4083.46605,4079.80091,4082.05484
2026-07-22 05:00:00,4082.22167,4085.60315,4080.30031,4080.70755
2026-07-22 05:15:00,4080.85506,4085.1342,4080.66711,4084.51748
2026-07-22 05:30:00,4084.73227,4084.80046,4081.83545,4083.40868
2026-07-22 05:45:00,4083.61282,4085.1342,4083.15157,4085.04691
2026-07-22 06:00:00,4084.8827,4086.91226,4083.96635,4084.07153
2026-07-22 06:15:00,4084.16151,4085.15074,4082.46581,4082.73742
2026-07-22 06:30:00,4082.77903,4084.85749,4080.96637,4081.02081
2026-07-22 06:45:00,4081.04401,4081.14293,4076.8335,4077.82773
2026-07-22 07:00:00,4077.84891,4078.12194,4077.47197,4078.02891
2026-07-22 07:15:00,4077.93022,4078.12693,4077.88404,4078.03016
2026-07-22 07:30:00,4077.94419,4078.20759,4077.80451,4077.98218
2026-07-22 07:45:00,4077.92119,4078.47413,4076.5295,4078.30843
2026-07-22 08:00:00,4078.18552,4081.29949,4075.31176,4078.23308
2026-07-22 08:15:00,4078.30322,4082.62409,4077.80828,4081.95539
2026-07-22 08:30:00,4082.1123,4085.30109,4082.1123,4084.69182
2026-07-22 08:45:00,4084.65947,4084.65947,4078.80246,4081.02072
2026-07-22 09:00:00,4080.93959,4081.79926,4079.43087,4081.60215
2026-07-22 09:15:00,4081.52296,4082.79917,4081.29949,4081.97469
2026-07-22 09:30:00,4082.00438,4082.6334,4079.63446,4079.75485
2026-07-22 09:45:00,4080.01834,4082.13251,4079.80091,4080.48317
2026-07-22 10:00:00,4079.96427,4092.07136,4076.64085,4091.89222
2026-07-22 10:15:00,4091.35989,4099.18717,4091.11192,4098.19217
2026-07-22 10:30:00,4097.98664,4100.88169,4090.64878,4093.20847
2026-07-22 10:45:00,4093.49952,4097.85682,4092.3228,4096.42423
2026-07-22 11:00:00,4095.64207,4119.44812,4095.64207,4118.68599
2026-07-22 11:15:00,4117.30483,4120.48292,4112.34939,4115.98661
2026-07-22 11:30:00,4115.53471,4122.86127,4113.36432,4122.677
2026-07-22 11:45:00,4122.29601,4123.75596,4118.04952,4121.80557
2026-07-22 12:00:00,4121.42109,4123.03125,4119.63418,4120.69534
2026-07-22 12:15:00,4121.4334,4125.92318,4119.71193,4125.82665
2026-07-22 12:30:00,4125.57556,4130.35397,4123.37127,4125.91636
2026-07-22 12:45:00,4125.89815,4129.88181,4125.89815,4129.10479
2026-07-22 13:00:00,4128.41645,4140.27243,4128.41645,4137.26984
2026-07-22 13:15:00,4136.80787,4140.78675,4136.80787,4138.15359
2026-07-22 13:30:00,4138.59319,4138.59319,4132.42649,4133.33191
2026-07-22 13:45:00,4133.29847,4133.93964,4130.92009,4131.36101
2026-07-22 14:00:00,4131.29502,4131.29502,4125.74572,4127.07343
2026-07-22 14:15:00,4127.11689,4129.50116,4126.23205,4128.42556
2026-07-22 14:30:00,4128.22495,4128.94162,4125.58274,4127.00792
2026-07-22 14:45:00,4127.03427,4127.38378,4125.24236,4126.9772
2026-07-22 15:00:00,4126.883,4130.0128,4125.11199,4128.42334
2026-07-22 15:15:00,4128.43943,4128.4869,4123.20125,4124.37765
2026-07-22 15:30:00,4124.63325,4133.59788,4122.19154,4132.36093
2026-07-22 15:45:00,4131.86046,4133.14448,4128.43335,4128.6622
2026-07-22 16:00:00,4129.31748,4134.79429,4129.31748,4130.52312
2026-07-22 16:15:00,4131.37522,4131.93166,4115.3957,4116.35894
2026-07-22 16:30:00,4116.40125,4120.48292,4115.05699,4119.51505
2026-07-22 16:45:00,4119.01608,4120.31314,4114.71835,4114.93717
2026-07-22 17:00:00,4114.96624,4116.58159,4112.68764,4116.20573
2026-07-22 17:15:00,4115.77214,4122.01154,4115.20029,4120.0465
2026-07-22 17:30:00,4119.84094,4122.52133,4111.67304,4111.94803
2026-07-22 17:45:00,4112.20129,4114.82971,4109.81424,4110.21163
2026-07-22 18:00:00,4110.97569,4115.73445,4109.14544,4115.44103
2026-07-22 18:15:00,4114.93574,4118.3179,4114.04122,4116.96893
2026-07-22 18:30:00,4116.47324,4118.78578,4115.08301,4115.36585
2026-07-22 18:45:00,4115.86346,4119.63418,4113.19513,4118.6392
2026-07-22 19:00:00,4118.61493,4121.84164,4118.27999,4121.79667
2026-07-22 19:15:00,4121.68361,4122.60734,4119.08983,4119.42624
2026-07-22 19:30:00,4120.11344,4120.11344,4115.05699,4118.81929
2026-07-22 19:45:00,4118.70047,4118.70047,4112.65172,4114.27953
2026-07-22 20:00:00,4114.99591,4119.08844,4113.60556,4117.90446
2026-07-22 20:15:00,4117.58932,4121.67175,4117.42908,4119.4758
2026-07-22 20:30:00,4119.76614,4119.76614,4116.58159,4117.24688
2026-07-22 20:45:00,4117.12632,4120.14338,4116.28874,4117.81648
2026-07-22 21:00:00,4117.56361,4120.82252,4115.22634,4119.45365
2026-07-22 21:15:00,4119.80143,4123.37127,4116.82637,4118.62895
2026-07-22 21:30:00,4118.34154,4120.48317,4114.04122,4114.35235
2026-07-22 21:45:00,4114.93688,4122.86127,4114.86703,4122.81229
2026-07-22 22:00:00,4122.63096,4126.43394,4121.16819,4126.27241
2026-07-22 22:15:00,4125.84733,4133.25618,4125.75295,4132.80593
2026-07-22 22:30:00,4131.81397,4133.76876,4124.57235,4127.77174
2026-07-22 22:45:00,4127.29675,4129.05891,4109.64534,4114.72956
2026-07-22 23:00:00,4114.03932,4124.73189,4113.19513,4124.17448
2026-07-22 23:15:00,4123.93968,4134.13422,4123.93968,4133.92523
2026-07-22 23:30:00,4133.73239,4144.56233,4129.77614,4142.53054
2026-07-22 23:45:00,4142.67747,4149.8824,4141.32283,4148.82111
2026-07-23 00:00:00,4147.09317,4162.85072,4147.09317,4157.56746
2026-07-23 00:15:00,4157.36928,4157.54718,4146.10888,4146.22388
2026-07-23 00:30:00,4146.40467,4152.30661,4145.96584,4151.2263
2026-07-23 00:45:00,4150.85026,4152.7455,4145.12269,4148.94485
2026-07-23 01:00:00,4148.31227,4157.79392,4148.31227,4157.49399
2026-07-23 01:15:00,4156.90272,4161.81122,4154.20405,4158.06666
2026-07-23 01:30:00,4158.45193,4160.59913,4156.44873,4160.13009
2026-07-23 01:45:00,4160.05293,4165.68194,4158.69583,4159.86927
2026-07-23 02:00:00,4159.765,4159.765,4154.03149,4154.16829
2026-07-23 02:15:00,4154.38044,4155.56023,4148.68901,4149.07198
2026-07-23 02:30:00,4149.24449,4151.39121,4145.24954,4148.18568
2026-07-23 02:45:00,4148.99958,4149.54717,4145.24954,4149.23868
2026-07-23 03:00:00,4148.70344,4148.70344,4143.70364,4145.46441
2026-07-23 03:15:00,4145.21451,4146.14776,4143.1886,4146.02985
2026-07-23 03:30:00,4145.64633,4147.78469,4138.90154,4140.92891
2026-07-23 03:45:00,4140.68349,4143.70364,4140.68349,4143.36648
2026-07-23 04:00:00,4143.18467,4144.74193,4136.51473,4138.56039
2026-07-23 04:15:00,4138.55962,4140.62691,4134.58682,4135.64296
2026-07-23 04:30:00,4135.89501,4136.79946,4132.74373,4135.75455
2026-07-23 04:45:00,4135.2703,4138.73024,4134.98946,4136.58515
2026-07-23 05:00:00,4137.37957,4137.37957,4133.08535,4134.69071
2026-07-23 05:15:00,4135.21898,4135.56966,4131.25466,4134.0539
2026-07-23 05:30:00,4133.81661,4136.27197,4132.32967,4135.46964
2026-07-23 05:45:00,4135.39692,4135.91582,4129.50116,4131.98345
2026-07-23 06:00:00,4131.47703,4134.62334,4131.01961,4134.11215
2026-07-23 06:15:00,4133.13304,4137.87396,4133.13304,4137.77564
2026-07-23 06:30:00,4137.51255,4137.8723,4130.86583,4131.1122
2026-07-23 06:45:00,4131.53346,4131.53875,4128.82304,4130.28998
2026-07-23 07:00:00,4130.23041,4130.7394,4129.2872,4130.60338
2026-07-23 07:15:00,4130.54943,4130.88788,4130.48255,4130.77869
2026-07-23 07:30:00,4130.62915,4130.84703,4130.49422,4130.52574
2026-07-23 07:45:00,4130.56043,4130.81641,4130.47593,4130.69826
2026-07-23 08:00:00,4130.6133,4130.98953,4117.8653,4122.25723
2026-07-23 08:15:00,4122.11981,4128.13738,4119.91174,4127.7955
2026-07-23 08:30:00,4127.69469,4129.84224,4119.97363,4122.46063
2026-07-23 08:45:00,4123.14756,4123.14756,4121.33201,4121.54278
