datetime,open,high,low,close
2026-07-20 14:00:00,4023.24791,4026.08906,4021.71727,4024.72633
2026-07-20 14:30:00,4024.39463,4025.63283,4018.64652,4019.04179
2026-07-20 15:00:00,4019.31178,4021.07041,4011.04631,4011.8234
2026-07-20 15:30:00,4012.53874,4013.48531,4005.66791,4009.18332
2026-07-20 16:00:00,4009.28804,4011.87989,4004.96616,4005.07205
2026-07-20 16:30:00,4005.20513,4008.15034,4002.52786,4003.8707
2026-07-20 17:00:00,4004.16387,4008.33734,4001.80978,4004.17986
2026-07-20 17:30:00,4004.31761,4021.39382,4003.7351,4017.46306
2026-07-20 18:00:00,4017.61484,4030.83017,4017.19359,4023.09824
2026-07-20 18:30:00,4024.09969,4024.95472,4017.38922,4019.41516
2026-07-20 19:00:00,4019.4626,4022.8769,4015.41921,4016.48534
2026-07-20 19:30:00,4016.94664,4022.84979,4015.09676,4020.32787
2026-07-20 20:00:00,4019.96827,4023.17348,4018.32356,4022.92132
2026-07-20 20:30:00,4022.88903,4025.7649,4020.20508,4024.01898
2026-07-20 21:00:00,4023.87905,4027.02218,4020.42375,4023.07899
2026-07-20 21:30:00,4022.58231,4039.42479,4021.55868,4026.61614
2026-07-20 22:00:00,4027.11735,4027.11735,4007.64802,4011.871
2026-07-20 22:30:00,4011.631,4015.00123,4006.73131,4010.37329
2026-07-20 23:00:00,4009.82157,4013.16318,4006.95335,4009.90705
2026-07-20 23:30:00,4010.20674,4016.54818,4007.13059,4007.89942
2026-07-21 00:00:00,4008.44979,4008.44979,3998.72041,4005.31393
2026-07-21 00:30:00,4005.23085,4012.84109,4005.06277,4006.84781
2026-07-21 01:00:00,4006.6758,4019.13106,4005.15545,4015.93836
2026-07-21 01:30:00,4015.81702,4016.26955,4010.90967,4013.22536
2026-07-21 02:00:00,4013.27952,4018.48503,4011.51374,4012.26035
2026-07-21 02:30:00,4012.30729,4012.77847,4005.52854,4010.01187
2026-07-21 03:00:00,4009.75295,4013.32424,4008.48866,4011.66397
2026-07-21 03:30:00,4011.8419,4012.84109,4003.84369,4004.77693
2026-07-21 04:00:00,4004.65207,4013.79985,4002.12251,4006.91231
2026-07-21 04:30:00,4006.21494,4008.49802,4004.48502,4006.64812
2026-07-21 05:00:00,4006.87549,4011.14476,4004.20282,4008.31924
2026-07-21 05:30:00,4007.33207,4016.54818,4005.28698,4006.72388
2026-07-21 06:00:00,4006.98049,4009.14084,4005.76831,4008.95107
2026-07-21 06:30:00,4008.82766,4009.53296,4007.53416,4008.3034
2026-07-21 07:00:00,4008.18295,4008.45312,4007.69477,4008.33055
2026-07-21 07:30:00,4008.23256,4008.66688,4005.92877,4006.48828
2026-07-21 08:00:00,4006.43273,4011.39235,4004.82907,4009.50318
2026-07-21 08:30:00,4009.15026,4009.94466,3999.73871,4001.40174
2026-07-21 09:00:00,4001.19571,4009.6231,3999.8857,4004.35607
2026-07-21 09:30:00,4004.3255,4009.37359,4002.73449,4009.17417
2026-07-21 10:00:00,4008.90482,4017.67778,4004.28643,4017.32126
2026-07-21 10:30:00,4017.12603,4027.70487,4014.61319,4024.52544
2026-07-21 11:00:00,4024.39212,4034.8612,4018.96954,4029.6043
2026-07-21 11:30:00,4029.77016,4030.47164,4022.36435,4022.48982
2026-07-21 12:00:00,4022.75592,4029.09691,4022.04078,4028.42757
2026-07-21 12:30:00,4026.77256,4040.73056,4026.77256,4037.92339
2026-07-21 13:00:00,4037.40336,4049.8947,4036.58506,4045.269
2026-07-21 13:30:00,4045.8026,4049.07479,4042.20057,4046.78657
2026-07-21 14:00:00,4046.56069,4051.20726,4043.05334,4044.6386
2026-07-21 14:30:00,4044.42444,4048.96502,4044.22349,4048.90574
2026-07-21 15:00:00,4048.8062,4056.46601,4047.0168,4053.98184
2026-07-21 15:30:00,4054.12855,4067.85177,4051.75574,4062.03827
2026-07-21 16:00:00,4062.25592,4073.81757,4061.73842,4072.2973
2026-07-21 16:30:00,4072.19525,4085.13447,4071.82766,4078.94312
2026-07-21 17:00:00,4079.22185,4079.80479,4068.84485,4069.98826
2026-07-21 17:30:00,4069.71162,4074.81358,4067.23059,4070.80117
2026-07-21 18:00:00,4070.41815,4073.03463,4063.38887,4064.27582
2026-07-21 18:30:00,4064.02977,4065.08932,4058.48986,4061.8255
2026-07-21 19:00:00,4062.31221,4068.3923,4062.31221,4064.16185
2026-07-21 19:30:00,4064.57855,4069.83843,4061.4085,4067.36391
2026-07-21 20:00:00,4067.63022,4069.55442,4061.90341,4067.4112
2026-07-21 20:30:00,4067.97421,4070.00407,4062.72853,4062.91701
2026-07-21 21:00:00,4063.24147,4063.24147,4055.57243,4059.92336
2026-07-21 21:30:00,4059.50625,4060.91371,4054.128,4055.62957
2026-07-21 22:00:00,4055.80974,4064.71019,4054.85259,4061.21441
2026-07-21 22:30:00,4061.38206,4063.22376,4052.52067,4054.76949
2026-07-21 23:00:00,4054.63366,4061.07862,4051.14158,4051.53674
2026-07-21 23:30:00,4052.35223,4056.95971,4044.48998,4052.03711
2026-07-22 00:00:00,4051.18074,4067.66749,4051.18074,4067.41729
2026-07-22 00:30:00,4066.97305,4072.65619,4063.22376,4069.97768
2026-07-22 01:00:00,4069.78841,4077.80451,4066.3353,4077.27552
2026-07-22 01:30:00,4077.17194,4082.84483,4073.9943,4074.79723
2026-07-22 02:00:00,4075.04681,4078.80246,4074.05823,4075.32547
2026-07-22 02:30:00,4074.9203,4076.19257,4070.3354,4071.53533
2026-07-22 03:00:00,4071.5814,4072.32448,4069.28853,4071.35826
2026-07-22 03:30:00,4071.43828,4072.32448,4066.85916,4067.85856
2026-07-22 04:00:00,4067.33864,4086.6367,4066.9659,4084.30895
2026-07-22 04:30:00,4084.60114,4086.05241,4079.80091,4082.05484
2026-07-22 05:00:00,4082.22167,4085.60315,4080.30031,4084.51748
2026-07-22 05:30:00,4084.73227,4085.1342,4081.83545,4085.04691
2026-07-22 06:00:00,4084.8827,4086.91226,4082.46581,4082.73742
2026-07-22 06:30:00,4082.77903,4084.85749,4076.8335,4077.82773
2026-07-22 07:00:00,4077.84891,4078.12693,4077.47197,4078.03016
2026-07-22 07:30:00,4077.94419,4078.47413,4076.5295,4078.30843
2026-07-22 08:00:00,4078.18552,4082.62409,4075.31176,4081.95539
2026-07-22 08:30:00,4082.1123,4085.30109,4078.80246,4081.02072
2026-07-22 09:00:00,4080.93959,4082.79917,4079.43087,4081.97469
2026-07-22 09:30:00,4082.00438,4082.6334,4079.63446,4080.48317
2026-07-22 10:00:00,4079.96427,4099.18717,4076.64085,4098.19217
2026-07-22 10:30:00,4097.98664,4100.88169,4090.64878,4096.42423
2026-07-22 11:00:00,4095.64207,4120.48292,4095.64207,4115.98661
2026-07-22 11:30:00,4115.53471,4123.75596,4113.36432,4121.80557
2026-07-22 12:00:00,4121.42109,4125.92318,4119.63418,4125.82665
2026-07-22 12:30:00,4125.57556,4130.35397,4123.37127,4129.10479
2026-07-22 13:00:00,4128.41645,4140.78675,4128.41645,4138.15359
2026-07-22 13:30:00,4138.59319,4138.59319,4130.92009,4131.36101
2026-07-22 14:00:00,4131.29502,4131.29502,4125.74572,4128.42556
2026-07-22 14:30:00,4128.22495,4128.94162,4125.24236,4126.9772
2026-07-22 15:00:00,4126.883,4130.0128,4123.20125,4124.37765
2026-07-22 15:30:00,4124.63325,4133.59788,4122.19154,4128.6622
2026-07-22 16:00:00,4129.31748,4134.79429,4115.3957,4116.35894
2026-07-22 16:30:00,4116.40125,4120.48292,4114.71835,4114.93717
2026-07-22 17:00:00,4114.96624,4122.01154,4112.68764,4120.0465
2026-07-22 17:30:00,4119.84094,4122.52133,4109.81424,4110.21163
2026-07-22 18:00:00,4110.97569,4118.3179,4109.14544,4116.96893
2026-07-22 18:30:00,4116.47324,4119.63418,4113.19513,4118.6392
2026-07-22 19:00:00,4118.61493,4122.60734,4118.27999,4119.42624
2026-07-22 19:30:00,4120.11344,4120.11344,4112.65172,4114.27953
2026-07-22 20:00:00,4114.99591,4121.67175,4113.60556,4119.4758
2026-07-22 20:30:00,4119.76614,4120.14338,4116.28874,4117.81648
2026-07-22 21:00:00,4117.56361,4123.37127,4115.22634,4118.62895
2026-07-22 21:30:00,4118.34154,4122.86127,4114.04122,4122.81229
2026-07-22 22:00:00,4122.63096,4133.25618,4121.16819,4132.80593
2026-07-22 22:30:00,4131.81397,4133.76876,4109.64534,4114.72956
2026-07-22 23:00:00,4114.03932,4134.13422,4113.19513,4133.92523
2026-07-22 23:30:00,4133.73239,4149.8824,4129.77614,4148.82111
2026-07-23 00:00:00,4147.09317,4162.85072,4146.10888,4146.22388
2026-07-23 00:30:00,4146.40467,4152.7455,4145.12269,4148.94485
2026-07-23 01:00:00,4148.31227,4161.81122,4148.31227,4158.06666
2026-07-23 01:30:00,4158.45193,4165.68194,4156.44873,4159.86927
2026-07-23 02:00:00,4159.765,4159.765,4148.68901,4149.07198
2026-07-23 02:30:00,4149.24449,4151.39121,4145.24954,4149.23868
2026-07-23 03:00:00,4148.70344,4148.70344,4143.1886,4146.02985
2026-07-23 03:30:00,4145.64633,4147.78469,4138.90154,4143.36648
2026-07-23 04:00:00,4143.18467,4144.74193,4134.58682,4135.64296
2026-07-23 04:30:00,4135.89501,4138.73024,4132.74373,4136.58515
2026-07-23 05:00:00,4137.37957,4137.37957,4131.25466,4134.0539
2026-07-23 05:30:00,4133.81661,4136.27197,4129.50116,4131.98345
2026-07-23 06:00:00,4131.47703,4137.87396,4131.01961,4137.77564
2026-07-23 06:30:00,4137.51255,4137.8723,4128.82304,4130.28998
2026-07-23 07:00:00,4130.23041,4130.88788,4129.2872,4130.77869
2026-07-23 07:30:00,4130.62915,4130.84703,4130.47593,4130.69826
2026-07-23 08:00:00,4130.6133,4130.98953,4117.8653,4127.7955
2026-07-23 08:30:00,4127.69469,4129.84224,4119.97363,4121.2587
