datetime,open,high,low,close
2026-07-22 21:00:00,4117.56361,4118.30043,4115.22634,4117.48042
2026-07-22 21:05:00,4116.9168,4118.10732,4116.23298,4116.44699
2026-07-22 21:10:00,4116.75693,4120.82252,4116.75693,4119.45365
2026-07-22 21:15:00,4119.80143,4123.37127,4116.82637,4122.51972
2026-07-22 21:20:00,4122.25187,4122.66368,4120.73101,4120.95074
2026-07-22 21:25:00,4121.13608,4121.13608,4118.10732,4118.62895
2026-07-22 21:30:00,4118.34154,4120.48317,4118.34154,4120.39398
2026-07-22 21:35:00,4120.20843,4120.20843,4118.13223,4118.17192
2026-07-22 21:40:00,4118.3118,4118.95543,4114.04122,4114.35235
2026-07-22 21:45:00,4114.93688,4119.8039,4114.86703,4119.52919
2026-07-22 21:50:00,4118.82526,4121.36086,4118.07427,4118.33622
2026-07-22 21:55:00,4118.58667,4122.86127,4118.58667,4122.81229
2026-07-22 22:00:00,4122.63096,4126.09341,4121.16819,4125.83908
2026-07-22 22:05:00,4125.66474,4125.92318,4123.71134,4123.93771
2026-07-22 22:10:00,4124.17884,4126.43394,4124.17884,4126.27241
2026-07-22 22:15:00,4125.84733,4127.6262,4125.75295,4127.42721
2026-07-22 22:20:00,4127.01586,4129.67169,4126.43394,4128.06826
2026-07-22 22:25:00,4128.25807,4133.25618,4128.25807,4132.80593
2026-07-22 22:30:00,4131.81397,4133.76876,4128.98964,4129.1173
2026-07-22 22:35:00,4129.37071,4130.82196,4124.57235,4125.07511
2026-07-22 22:40:00,4125.92424,4128.08687,4125.58274,4127.77174
2026-07-22 22:45:00,4127.29675,4129.05891,4120.16788,4120.71396
2026-07-22 22:50:00,4121.88239,4121.88239,4118.11203,4118.76666
2026-07-22 22:55:00,4118.60434,4122.52754,4109.64534,4114.72956
2026-07-22 23:00:00,4114.03932,4119.63418,4113.19513,4118.6962
2026-07-22 23:05:00,4118.4331,4120.57007,4118.10732,4119.91584
2026-07-22 23:10:00,4118.51387,4124.73189,4118.51387,4124.17448
2026-07-22 23:15:00,4123.93968,4128.93217,4123.93968,4128.07652
2026-07-22 23:20:00,4125.92373,4133.12505,4125.92373,4132.5409
2026-07-22 23:25:00,4131.78872,4134.13422,4131.78872,4133.92523
2026-07-22 23:30:00,4133.73239,4143.89083,4129.77614,4143.19658
2026-07-22 23:35:00,4142.18948,4144.56233,4140.44386,4140.7946
2026-07-22 23:40:00,4140.84032,4144.56233,4140.41066,4142.53054
2026-07-22 23:45:00,4142.67747,4146.88088,4141.32283,4146.33149
2026-07-22 23:50:00,4145.52732,4148.36126,4145.52732,4146.08236
2026-07-22 23:55:00,4146.29664,4149.8824,4145.24954,4148.82111
2026-07-23 00:00:00,4147.09317,4161.36159,4147.09317,4160.17586
2026-07-23 00:05:00,4157.40412,4162.85072,4154.20405,4154.69507
2026-07-23 00:10:00,4155.58641,4157.65841,4155.36059,4157.56746
2026-07-23 00:15:00,4157.36928,4157.54718,4151.42243,4151.87919
2026-07-23 00:20:00,4152.48105,4152.48105,4150.0664,4150.23866
2026-07-23 00:25:00,4150.53092,4151.99427,4146.10888,4146.22388
2026-07-23 00:30:00,4146.40467,4152.30661,4145.96584,4150.32939
2026-07-23 00:35:00,4150.47244,4151.56408,4150.0664,4150.66088
2026-07-23 00:40:00,4151.0341,4152.30661,4148.95158,4151.2263
2026-07-23 00:45:00,4150.85026,4152.7455,4148.12899,4148.6624
2026-07-23 00:50:00,4149.35423,4149.35423,4146.7966,4148.29138
2026-07-23 00:55:00,4148.16076,4149.20543,4145.12269,4148.94485
2026-07-23 01:00:00,4148.31227,4153.9991,4148.31227,4153.62062
2026-07-23 01:05:00,4153.02447,4155.60687,4153.02447,4154.91103
2026-07-23 01:10:00,4155.15328,4157.79392,4154.58184,4157.49399
2026-07-23 01:15:00,4156.90272,4158.00416,4154.20405,4154.45758
2026-07-23 01:20:00,4154.81606,4160.5892,4154.75338,4159.61376
2026-07-23 01:25:00,4157.9217,4161.81122,4157.8572,4158.06666
2026-07-23 01:30:00,4158.45193,4158.45193,4156.96708,4157.72316
2026-07-23 01:35:00,4157.79976,4158.17706,4156.94817,4157.17923
2026-07-23 01:40:00,4157.51546,4160.59913,4156.44873,4160.13009
2026-07-23 01:45:00,4160.05293,4161.63283,4159.38774,4161.00393
2026-07-23 01:50:00,4160.12644,4165.68194,4160.12644,4165.56085
2026-07-23 01:55:00,4165.32782,4165.32782,4158.69583,4159.86927
2026-07-23 02:00:00,4159.765,4159.765,4156.96708,4157.04358
2026-07-23 02:05:00,4157.10628,4159.21474,4156.79428,4157.56166
2026-07-23 02:10:00,4158.00458,4158.00458,4154.03149,4154.16829
2026-07-23 02:15:00,4154.38044,4155.03443,4151.78942,4154.78219
2026-07-23 02:20:00,4154.06401,4155.56023,4152.99639,4153.13291
2026-07-23 02:25:00,4153.35515,4154.7238,4148.68901,4149.07198
2026-07-23 02:30:00,4149.24449,4149.89418,4146.92359,4147.07251
2026-07-23 02:35:00,4147.30978,4148.31357,4145.24954,4147.94838
2026-07-23 02:40:00,4146.97992,4151.39121,4146.97992,4148.18568
2026-07-23 02:45:00,4148.99958,4148.99958,4146.45271,4146.64634
2026-07-23 02:50:00,4146.64549,4147.14055,4145.24954,4146.82462
2026-07-23 02:55:00,4146.39907,4149.54717,4145.62267,4149.23868
2026-07-23 03:00:00,4148.70344,4148.70344,4144.90591,4146.29277
2026-07-23 03:05:00,4146.04703,4147.31254,4144.07219,4144.35284
2026-07-23 03:10:00,4144.85132,4145.59323,4143.70364,4145.46441
2026-07-23 03:15:00,4145.21451,4145.44904,4143.42023,4143.6549
2026-07-23 03:20:00,4144.09684,4145.42138,4143.1886,4145.29804
2026-07-23 03:25:00,4145.0134,4146.14776,4143.36027,4146.02985
2026-07-23 03:30:00,4145.64633,4147.78469,4143.60737,4147.56177
2026-07-23 03:35:00,4147.16901,4147.16901,4140.08803,4140.79349
2026-07-23 03:40:00,4141.81751,4141.81751,4138.90154,4140.92891
2026-07-23 03:45:00,4140.68349,4142.35442,4140.68349,4141.02741
2026-07-23 03:50:00,4141.40101,4143.70364,4141.40101,4143.61269
2026-07-23 03:55:00,4143.41088,4143.6793,4141.47271,4143.36648
2026-07-23 04:00:00,4143.18467,4144.74193,4137.36036,4138.25237
2026-07-23 04:05:00,4137.98729,4141.81577,4136.51473,4141.59687
2026-07-23 04:10:00,4141.28522,4141.28522,4138.21643,4138.56039
2026-07-23 04:15:00,4138.55962,4139.07285,4137.18919,4138.96861
2026-07-23 04:20:00,4138.7443,4140.62691,4134.58682,4134.95729
2026-07-23 04:25:00,4135.57408,4137.18919,4135.4772,4135.64296
2026-07-23 04:30:00,4135.89501,4135.89501,4133.2846,4134.98142
2026-07-23 04:35:00,4134.41288,4135.9914,4132.74373,4135.81901
2026-07-23 04:40:00,4135.76152,4136.79946,4133.93964,4135.75455
2026-07-23 04:45:00,4135.2703,4138.21643,4134.98946,4137.9113
2026-07-23 04:50:00,4137.89288,4138.73024,4137.70275,4138.2356
2026-07-23 04:55:00,4138.25869,4138.60093,4136.20446,4136.58515
2026-07-23 05:00:00,4137.37957,4137.37957,4133.08535,4134.52347
2026-07-23 05:05:00,4134.10512,4137.21397,4134.10512,4136.15866
2026-07-23 05:10:00,4136.25112,4136.25112,4134.41826,4134.69071
2026-07-23 05:15:00,4135.21898,4135.56966,4133.59788,4133.73184
2026-07-23 05:20:00,4134.02589,4134.96527,4131.25466,4134.72507
2026-07-23 05:25:00,4134.34839,4135.02162,4132.99593,4134.0539
2026-07-23 05:30:00,4133.81661,4135.36373,4132.32967,4135.16429
2026-07-23 05:35:00,4134.56731,4136.27197,4133.93964,4134.87229
2026-07-23 05:40:00,4134.66143,4135.6493,4134.11055,4135.46964
2026-07-23 05:45:00,4135.39692,4135.91582,4133.76876,4134.65391
2026-07-23 05:50:00,4134.22951,4135.14914,4130.57642,4131.20511
2026-07-23 05:55:00,4132.40076,4132.40076,4129.50116,4131.98345
2026-07-23 06:00:00,4131.47703,4134.62334,4131.03648,4131.35855
2026-07-23 06:05:00,4131.92187,4133.63184,4131.01961,4133.5441
2026-07-23 06:10:00,4133.21575,4134.53811,4132.31952,4134.11215
2026-07-23 06:15:00,4133.13304,4136.16231,4133.13304,4135.96599
2026-07-23 06:20:00,4135.46229,4136.33355,4135.00846,4136.06416
2026-07-23 06:25:00,4135.67928,4137.87396,4135.67928,4137.77564
2026-07-23 06:30:00,4137.51255,4137.8723,4135.57548,4135.77966
2026-07-23 06:35:00,4136.15232,4136.15232,4134.19981,4134.5576
2026-07-23 06:40:00,4134.6541,4135.13625,4130.86583,4131.1122
2026-07-23 06:45:00,4131.53346,4131.53346,4128.98964,4130.54964
2026-07-23 06:50:00,4130.21408,4131.53875,4128.82304,4129.81744
2026-07-23 06:55:00,4129.67502,4130.35397,4129.16013,4130.28998
2026-07-23 07:00:00,4130.23041,4130.65828,4129.2872,4130.5954
2026-07-23 07:05:00,4130.47318,4130.71883,4130.47318,4130.53141
2026-07-23 07:10:00,4130.5587,4130.7394,4130.50116,4130.60338
2026-07-23 07:15:00,4130.54943,4130.68411,4130.52458,4130.64588
2026-07-23 07:20:00,4130.55157,4130.80302,4130.48255,4130.64254
2026-07-23 07:25:00,4130.53163,4130.88788,4130.49842,4130.77869
2026-07-23 07:30:00,4130.62915,4130.84703,4130.50133,4130.6989
2026-07-23 07:35:00,4130.6267,4130.75168,4130.52458,4130.5981
2026-07-23 07:40:00,4130.49422,4130.78594,4130.49422,4130.52574
2026-07-23 07:45:00,4130.56043,4130.6952,4130.49712,4130.63625
2026-07-23 07:50:00,4130.55017,4130.81641,4130.47593,4130.69881
2026-07-23 07:55:00,4130.63985,4130.72972,4130.52458,4130.69826
2026-07-23 08:00:00,4130.6133,4130.98953,4118.94456,4122.32443
2026-07-23 08:05:00,4121.35764,4123.71134,4117.8653,4122.51667
2026-07-23 08:10:00,4123.19881,4123.27255,4121.84164,4122.25723
2026-07-23 08:15:00,4122.11981,4124.99048,4119.91174,4120.50383
2026-07-23 08:20:00,4121.58846,4124.56177,4121.58846,4124.20884
2026-07-23 08:25:00,4123.81088,4128.13738,4122.54802,4127.7955
2026-07-23 08:30:00,4127.69469,4129.84224,4126.27639,4126.58237
2026-07-23 08:35:00,4126.69311,4128.30781,4123.73132,4128.01928
2026-07-23 08:40:00,4127.43942,4127.63504,4119.97363,4122.46063
2026-07-23 08:45:00,4123.14756,4123.14756,4121.33201,4121.54278
